TITLE,Sucrose_0.04M
2406.8000,10
2406.6001,10
2406.3999,10
2406.2000,10
2406.0000,10
2405.8000,10
2405.6001,10
2405.3999,10
2405.2000,10
2405.0000,10
2404.8000,2.46418
2404.6001,10
2404.3999,0
2404.2000,0
2404.0000,0
2403.8000,10
2403.6001,0
2403.3999,0
2403.2000,0.551826
2403.0000,10
2402.8000,10
2402.6001,10
2402.3999,10
2402.2000,10
2402.0000,0
2401.8000,-0.922216
2401.6001,-0.61221
2401.3999,-0.254884
2401.2000,10
2401.0000,10
2400.8000,0
2400.6001,-2.23125
2400.3999,3.1908
2400.2000,-1.9198
2400.0000,10
2399.8000,10
2399.6001,10
2399.3999,10
2399.2000,0.0794938
2399.0000,0.357394
2398.8000,10
2398.6001,0
2398.3999,-0.569231
2398.2000,10
2398.0000,0.660412
2397.8000,-2.84642
2397.6001,-1.83237
2397.3999,10
2397.2000,10
2397.0000,10
2396.8000,10
2396.6001,1.87061
2396.3999,0
2396.2000,10
2396.0000,10
2395.8000,10
2395.6001,10
2395.3999,10
2395.2000,0
2395.0000,10
2394.8000,-1.27944
2394.6001,10
2394.3999,0
2394.2000,3.0922
2394.0000,1.61508
2393.8000,10
2393.6001,0
2393.3999,10
2393.2000,0.393396
2393.0000,0.376751
2392.8000,10
2392.6001,0
2392.3999,-2.38077
2392.2000,0
2392.0000,-3.38617
2391.8000,2.31111
2391.6001,-0.39857
2391.3999,0.100884
2391.2000,0
2391.0000,10
2390.8000,0
2390.6001,4.68146
2390.3999,0.801324
2390.2000,10
2390.0000,-1.0333
2389.8000,10
2389.6001,10
2389.3999,10
2389.2000,10
2389.0000,10
2388.8000,-0.559126
2388.6001,10
2388.3999,-1.74794
2388.2000,10
2388.0000,10
2387.8000,10
2387.6001,10
2387.3999,-0.545779
2387.2000,1.32196
2387.0000,0
2386.8000,10
2386.6001,0
2386.3999,0
2386.2000,10
2386.0000,10
2385.8000,0.160456
2385.6001,-0.842061
2385.3999,10
2385.2000,-0.222908
2385.0000,-0.0146648
2384.8000,0.623272
2384.6001,10
2384.3999,2.16273
2384.2000,10
2384.0000,3.02217
2383.8000,10
2383.6001,10
2383.3999,0.36485
2383.2000,10
2383.0000,10
2382.8000,10
2382.6001,0
2382.3999,10
2382.2000,10
2382.0000,0.829201
2381.8000,-3.03079
2381.6001,2.6751
2381.3999,-2.89916
2381.2000,10
2381.0000,10
2380.8000,10
2380.6001,10
2380.3999,10
2380.2000,-0.225866
2380.0000,0.717657
2379.8000,10
2379.6001,10
2379.3999,-1.0562
2379.2000,10
2379.0000,10
2378.8000,10
2378.6001,-2.3491
2378.3999,10
2378.2000,10
2378.0000,10
2377.8000,10
2377.6001,0
2377.3999,-0.0757207
2377.2000,10
2377.0000,-1.31816
2376.8000,-0.0132283
2376.6001,-2.8885
2376.3999,-0.063365
2376.2000,10
2376.0000,10
2375.8000,10
2375.6001,10
2375.3999,0
2375.2000,10
2375.0000,10
2374.8000,0.324283
2374.6001,0.190577
2374.3999,-2.49475
2374.2000,10
2374.0000,0
2373.8000,10
2373.6001,-3.18728
2373.3999,0
2373.2000,-2.89315
2373.0000,0
2372.8000,10
2372.6001,0.349228
2372.3999,0
2372.2000,-0.317004
2372.0000,10
2371.8000,10
2371.6001,10
2371.3999,10
2371.2000,10
2371.0000,0.710552
2370.8000,-0.540193
2370.6001,-1.09309
2370.3999,10
2370.2000,10
2370.0000,-0.156614
2369.8000,10
2369.6001,-2.54576
2369.3999,10
2369.2000,10
2369.0000,10
2368.8000,2.02047
2368.6001,10
2368.3999,-0.347509
2368.2000,10
2368.0000,10
2367.8000,2.31941
2367.6001,0
2367.3999,10
2367.2000,-0.64724
2367.0000,-0.0767963
2366.8000,10
2366.6001,0
2366.3999,10
2366.2000,10
2366.0000,10
2365.8000,2.78044
2365.6001,2.52534
2365.3999,0.0698831
2365.2000,10
2365.0000,0
2364.8000,0
2364.6001,0
2364.3999,0
2364.2000,-0.180456
2364.0000,-2.52115
2363.8000,10
2363.6001,-1.11154
2363.3999,0.784592
2363.2000,10
2363.0000,-1.17197
2362.8000,10
2362.6001,10
2362.3999,2.51556
2362.2000,10
2362.0000,10
2361.8000,0
2361.6001,-3.19855
2361.3999,10
2361.2000,10
2361.0000,-0.539042
2360.8000,10
2360.6001,10
2360.3999,10
2360.2000,-3.3276
2360.0000,2.73676
2359.8000,0
2359.6001,10
2359.3999,10
2359.2000,10
2359.0000,10
2358.8000,10
2358.6001,-0.491519
2358.3999,0
2358.2000,10
2358.0000,10
2357.8000,10
2357.6001,10
2357.3999,10
2357.2000,0
2357.0000,0
2356.8000,-0.896853
2356.6001,-3.12893
2356.3999,1.67342
2356.2000,-2.54464
2356.0000,10
2355.8000,0
2355.6001,0
2355.3999,0.304309
2355.2000,0.362543
2355.0000,10
2354.8000,0.827716
2354.6001,10
2354.3999,2.43379
2354.2000,10
2354.0000,0.0857994
2353.8000,-4.10147
2353.6001,10
2353.3999,0
2353.2000,1.28116
2353.0000,10
2352.8000,0
2352.6001,0
2352.3999,-0.509884
2352.2000,10
2352.0000,10
2351.8000,-2.25009
2351.6001,10
2351.3999,10
2351.2000,10
2351.0000,0
2350.8000,1.40351
2350.6001,0.915911
2350.3999,0
2350.2000,10
2350.0000,10
2349.8000,10
2349.6001,1.29385
2349.3999,2.699
2349.2000,2.31053
2349.0000,10
2348.8000,0.0638721
2348.6001,0
2348.3999,0
2348.2000,10
2348.0000,10
2347.8000,2.31881
2347.6001,10
2347.3999,3.04931
2347.2000,0.130967
2347.0000,-0.113779
2346.8000,10
2346.6001,10
2346.3999,-0.0207093
2346.2000,2.81339
2346.0000,10
2345.8000,10
2345.6001,10
2345.3999,1.84456
2345.2000,10
2345.0000,-0.101502
2344.8000,10
2344.6001,2.28535
2344.3999,10
2344.2000,10
2344.0000,10
2343.8000,10
2343.6001,1.06446
2343.3999,0.773691
2343.2000,-2.94229
2343.0000,-1.32615
2342.8000,10
2342.6001,10
2342.3999,10
2342.2000,10
2342.0000,10
2341.8000,2.04199
2341.6001,10
2341.3999,10
2341.2000,-1.92856
2341.0000,0
2340.8000,0
2340.6001,-1.68346
2340.3999,10
2340.2000,10
2340.0000,2.35197
2339.8000,0.0612027
2339.6001,1.90978
2339.3999,1.82222
2339.2000,-1.21257
2339.0000,10
2338.8000,10
2338.6001,-1.48175
2338.3999,10
2338.2000,-2.51485
2338.0000,2.514
2337.8000,-0.996625
2337.6001,10
2337.3999,10
2337.2000,10
2337.0000,10
2336.8000,10
2336.6001,10
2336.3999,10
2336.2000,10
2336.0000,10
2335.8000,10
2335.6001,0.348899
2335.3999,10
2335.2000,2.7899
2335.0000,-2.36082
2334.8000,0
2334.6001,10
2334.3999,0
2334.2000,10
2334.0000,10
2333.8000,10
2333.6001,0.0232265
2333.3999,10
2333.2000,10
2333.0000,-2.72003
2332.8000,10
2332.6001,-1.98794
2332.3999,4.15836
2332.2000,10
2332.0000,0
2331.8000,0
2331.6001,10
2331.3999,10
2331.2000,10
2331.0000,10
2330.8000,0.148171
2330.6001,-2.67946
2330.3999,10
2330.2000,10
2330.0000,10
2329.8000,0
2329.6001,10
2329.3999,-0.0683233
2329.2000,10
2329.0000,0
2328.8000,10
2328.6001,-0.08158
2328.3999,1.85884
2328.2000,10
2328.0000,10
2327.8000,0
2327.6001,-0.478321
2327.3999,10
2327.2000,-3.00631
2327.0000,0.82817
2326.8000,10
2326.6001,0
2326.3999,10
2326.2000,-0.109301
2326.0000,10
2325.8000,10
2325.6001,10
2325.3999,0
2325.2000,10
2325.0000,10
2324.8000,-0.151877
2324.6001,10
2324.3999,-0.61574
2324.2000,10
2324.0000,10
2323.8000,10
2323.6001,10
2323.3999,4.06932
2323.2000,0
2323.0000,10
2322.8000,10
2322.6001,0.0297508
2322.3999,10
2322.2000,10
2322.0000,1.52403
2321.8000,10
2321.6001,0.713964
2321.3999,10
2321.2000,2.34169
2321.0000,0.215725
2320.8000,10
2320.6001,0.969007
2320.3999,-1.10037
2320.2000,-2.62624
2320.0000,10
2319.8000,10
2319.6001,2.36929
2319.3999,-2.49331
2319.2000,0.031751
2319.0000,-1.92336
2318.8000,0
2318.6001,-1.70065
2318.3999,-2.20176
2318.2000,2.86451
2318.0000,10
2317.8000,0.714525
2317.6001,10
2317.3999,10
2317.2000,0.304313
2317.0000,10
2316.8000,2.4423
2316.6001,0.103146
2316.3999,2.43217
2316.2000,10
2316.0000,10
2315.8000,10
2315.6001,10
2315.3999,0
2315.2000,0
2315.0000,0
2314.8000,-0.533928
2314.6001,10
2314.3999,-0.337242
2314.2000,10
2314.0000,10
2313.8000,10
2313.6001,0.0576653
2313.3999,10
2313.2000,10
2313.0000,0.0629109
2312.8000,-0.555631
2312.6001,0.0379029
2312.3999,-0.985914
2312.2000,-1.98798
2312.0000,0.831001
2311.8000,-1.88215
2311.6001,0
2311.3999,10
2311.2000,-1.98421
2311.0000,10
2310.8000,10
2310.6001,2.68954
2310.3999,10
2310.2000,10
2310.0000,1.96845
2309.8000,-0.627988
2309.6001,2.17116
2309.3999,0
2309.2000,-1.60046
2309.0000,10
2308.8000,10
2308.6001,10
2308.3999,10
2308.2000,10
2308.0000,10
2307.8000,-1.90989
2307.6001,0
2307.3999,-0.527345
2307.2000,2.74086
2307.0000,10
2306.8000,10
2306.6001,10
2306.3999,10
2306.2000,10
2306.0000,10
2305.8000,0
2305.6001,10
2305.3999,10
2305.2000,1.32436
2305.0000,0
2304.8000,10
2304.6001,10
2304.3999,10
2304.2000,0
2304.0000,0
2303.8000,10
2303.6001,0
2303.3999,0
2303.2000,10
2303.0000,10
2302.8000,10
2302.6001,10
2302.3999,-0.823909
2302.2000,10
2302.0000,0.666255
2301.8000,0.0112902
2301.6001,10
2301.3999,0
2301.2000,0
2301.0000,2.96567
2300.8000,10
2300.6001,-1.344
2300.3999,10
2300.2000,-0.380656
2300.0000,0
2299.8000,1.03735
2299.6001,10
2299.3999,0
2299.2000,0
2299.0000,0
2298.8000,-2.78057
2298.6001,-1.13314
2298.3999,1.2701
2298.2000,-2.01861
2298.0000,10
2297.8000,0.152439
2297.6001,10
2297.3999,0.784111
2297.2000,0
2297.0000,1.97748
2296.8000,0
2296.6001,-4.57461
2296.3999,10
2296.2000,-3.72729
2296.0000,0.137496
2295.8000,-0.451942
2295.6001,10
2295.3999,10
2295.2000,0.0257876
2295.0000,0.835754
2294.8000,10
2294.6001,10
2294.3999,10
2294.2000,10
2294.0000,10
2293.8000,10
2293.6001,10
2293.3999,-1.39284
2293.2000,10
2293.0000,10
2292.8000,10
2292.6001,2.65952
2292.3999,10
2292.2000,10
2292.0000,10
2291.8000,10
2291.6001,10
2291.3999,0.428818
2291.2000,10
2291.0000,-2.83737
2290.8000,10
2290.6001,0
2290.3999,10
2290.2000,10
2290.0000,10
2289.8000,2.5141
2289.6001,0
2289.3999,10
2289.2000,2.86008
2289.0000,10
2288.8000,-0.0886763
2288.6001,10
2288.3999,10
2288.2000,10
2288.0000,10
2287.8000,10
2287.6001,10
2287.3999,10
2287.2000,10
2287.0000,0.0808075
2286.8000,10
2286.6001,10
2286.3999,10
2286.2000,10
2286.0000,10
2285.8000,0
2285.6001,0
2285.3999,10
2285.2000,10
2285.0000,0
2284.8000,0.889336
2284.6001,10
2284.3999,0.323017
2284.2000,-1.90103
2284.0000,-2.2937
2283.8000,10
2283.6001,-1.22728
2283.3999,10
2283.2000,-0.133994
2283.0000,-0.47317
2282.8000,10
2282.6001,10
2282.3999,10
2282.2000,-0.00864124
2282.0000,0.323069
2281.8000,1.88478
2281.6001,10
2281.3999,10
2281.2000,10
2281.0000,0.0179543
2280.8000,-0.231896
2280.6001,10
2280.3999,10
2280.2000,10
2280.0000,10
2279.8000,-1.86579
2279.6001,0
2279.3999,1.78656
2279.2000,10
2279.0000,10
2278.8000,10
2278.6001,10
2278.3999,10
2278.2000,10
2278.0000,2.53377
2277.8000,-2.15832
2277.6001,-2.06797
2277.3999,10
2277.2000,10
2277.0000,1.03519
2276.8000,-0.261858
2276.6001,-2.13553
2276.3999,0
2276.2000,-2.28772
2276.0000,10
2275.8000,10
2275.6001,10
2275.3999,10
2275.2000,10
2275.0000,2.04739
2274.8000,10
2274.6001,10
2274.3999,10
2274.2000,1.59269
2274.0000,0
2273.8000,10
2273.6001,0.695159
2273.3999,0.076983
2273.2000,10
2273.0000,-1.53342
2272.8000,0
2272.6001,0.442898
2272.3999,0.0659155
2272.2000,-0.374311
2272.0000,-0.939167
2271.8000,2.33025
2271.6001,-0.619789
2271.3999,10
2271.2000,0
2271.0000,-1.03137
2270.8000,-0.161151
2270.6001,10
2270.3999,10
2270.2000,-2.38021
2270.0000,10
2269.8000,10
2269.6001,10
2269.3999,10
2269.2000,-2.94278
2269.0000,3.21581
2268.8000,1.53155
2268.6001,10
2268.3999,10
2268.2000,-0.295913
2268.0000,-1.29155
2267.8000,10
2267.6001,-1.70762
2267.3999,0
2267.2000,-0.234027
2267.0000,0
2266.8000,0
2266.6001,-2.38503
2266.3999,10
2266.2000,2.29981
2266.0000,10
2265.8000,0
2265.6001,10
2265.3999,10
2265.2000,3.0556
2265.0000,0.290217
2264.8000,10
2264.6001,10
2264.3999,0
2264.2000,0
2264.0000,10
2263.8000,10
2263.6001,10
2263.3999,10
2263.2000,10
2263.0000,1.60931
2262.8000,10
2262.6001,-0.102323
2262.3999,-3.13969
2262.2000,10
2262.0000,10
2261.8000,10
2261.6001,10
2261.3999,-0.194435
2261.2000,10
2261.0000,10
2260.8000,10
2260.6001,3.12038
2260.3999,-0.14679
2260.2000,10
2260.0000,0
2259.8000,10
2259.6001,10
2259.3999,-2.55885
2259.2000,10
2259.0000,0.026468
2258.8000,0.0417328
2258.6001,10
2258.3999,-2.28601
2258.2000,0
2258.0000,1.91966
2257.8000,10
2257.6001,0
2257.3999,-2.92082
2257.2000,0
2257.0000,-2.46964
2256.8000,0.419129
2256.6001,10
2256.3999,10
2256.2000,10
2256.0000,2.81862
2255.8000,-0.254087
2255.6001,10
2255.3999,10
2255.2000,10
2255.0000,0
2254.8000,10
2254.6001,10
2254.3999,-2.17474
2254.2000,0.0158568
2254.0000,-2.56306
2253.8000,10
2253.6001,-0.109086
2253.3999,-0.539626
2253.2000,0
2253.0000,10
2252.8000,-0.912532
2252.6001,-2.83861
2252.3999,1.47712
2252.2000,10
2252.0000,10
2251.8000,10
2251.6001,10
2251.3999,1.75831
2251.2000,-2.11618
2251.0000,10
2250.8000,10
2250.6001,0
2250.3999,10
2250.2000,10
2250.0000,-0.502735
2249.8000,0.0741317
2249.6001,10
2249.3999,10
2249.2000,10
2249.0000,10
2248.8000,10
2248.6001,10
2248.3999,0.283213
2248.2000,10
2248.0000,-0.227564
2247.8000,10
2247.6001,10
2247.3999,10
2247.2000,10
2247.0000,1.9372
2246.8000,10
2246.6001,10
2246.3999,10
2246.2000,2.03691
2246.0000,-1.7614
2245.8000,10
2245.6001,10
2245.3999,10
2245.2000,10
2245.0000,10
2244.8000,10
2244.6001,-0.404969
2244.3999,-2.37147
2244.2000,10
2244.0000,-2.33975
2243.8000,10
2243.6001,10
2243.3999,10
2243.2000,-0.662167
2243.0000,0
2242.8000,0
2242.6001,10
2242.3999,10
2242.2000,0
2242.0000,1.09691
2241.8000,0
2241.6001,10
2241.3999,0
2241.2000,10
2241.0000,10
2240.8000,10
2240.6001,-1.6933
2240.3999,0.113692
2240.2000,-0.401168
2240.0000,0
2239.8000,0
2239.6001,-0.964423
2239.3999,0
2239.2000,0
2239.0000,10
2238.8000,-3.08967
2238.6001,-0.805479
2238.3999,10
2238.2000,10
2238.0000,10
2237.8000,10
2237.6001,10
2237.3999,10
2237.2000,10
2237.0000,10
2236.8000,2.98358
2236.6001,10
2236.3999,-1.45
2236.2000,10
2236.0000,10
2235.8000,0
2235.6001,0
2235.3999,10
2235.2000,1.80868
2235.0000,10
2234.8000,-0.552842
2234.6001,-1.79849
2234.3999,0.679557
2234.2000,10
2234.0000,-1.22845
2233.8000,-2.47597
2233.6001,-0.0545375
2233.3999,1.38679
2233.2000,0
2233.0000,10
2232.8000,0.180456
2232.6001,0.229659
2232.3999,0
2232.2000,10
2232.0000,0.749127
2231.8000,0.165543
2231.6001,10
2231.3999,10
2231.2000,0.938145
2231.0000,0.0189623
2230.8000,10
2230.6001,10
2230.3999,-2.08163
2230.2000,-0.380053
2230.0000,-0.287657
2229.8000,-1.54704
2229.6001,1.4038
2229.3999,0.656056
2229.2000,10
2229.0000,10
2228.8000,-0.332583
2228.6001,10
2228.3999,10
2228.2000,10
2228.0000,10
2227.8000,0.16059
2227.6001,-2.98767
2227.3999,2.98267
2227.2000,1.41452
2227.0000,1.20091
2226.8000,-0.614468
2226.6001,10
2226.3999,10
2226.2000,-2.47973
2226.0000,-2.51011
2225.8000,10
2225.6001,0
2225.3999,10
2225.2000,-3.26159
2225.0000,10
2224.8000,0
2224.6001,10
2224.3999,10
2224.2000,0
2224.0000,1.57297
2223.8000,10
2223.6001,10
2223.3999,10
2223.2000,10
2223.0000,-0.519287
2222.8000,10
2222.6001,2.04863
2222.3999,0
2222.2000,0
2222.0000,10
2221.8000,10
2221.6001,10
2221.3999,10
2221.2000,-2.05642
2221.0000,10
2220.8000,10
2220.6001,1.16626
2220.3999,0.096673
2220.2000,2.73576
2220.0000,-0.158362
2219.8000,0
2219.6001,1.50263
2219.3999,0
2219.2000,0
2219.0000,10
2218.8000,1.21333
2218.6001,-2.05701
2218.3999,10
2218.2000,-0.298251
2218.0000,10
2217.8000,0
2217.6001,-0.91171
2217.3999,-2.68836
2217.2000,-2.1099
2217.0000,-2.38741
2216.8000,0
2216.6001,10
2216.3999,0
2216.2000,10
2216.0000,10
2215.8000,10
2215.6001,2.75707
2215.3999,10
2215.2000,10
2215.0000,-2.60881
2214.8000,10
2214.6001,10
2214.3999,0
2214.2000,-1.32651
2214.0000,10
2213.8000,-1.53216
2213.6001,10
2213.3999,-0.0353741
2213.2000,0.26461
2213.0000,-0.31704
2212.8000,0.0471891
2212.6001,-0.302239
2212.3999,10
2212.2000,10
2212.0000,10
2211.8000,-4.70529
2211.6001,-2.65854
2211.3999,2.74855
2211.2000,1.54169
2211.0000,0
2210.8000,10
2210.6001,1.90665
2210.3999,-1.4862
2210.2000,0.0653982
2210.0000,10
2209.8000,-0.432298
2209.6001,2.0333
2209.3999,1.46124
2209.2000,10
2209.0000,10
2208.8000,0
2208.6001,0
2208.3999,-2.01204
2208.2000,10
2208.0000,10
2207.8000,10
2207.6001,0
2207.3999,10
2207.2000,0
2207.0000,0
2206.8000,10
2206.6001,3.00207
2206.3999,10
2206.2000,10
2206.0000,10
2205.8000,0.0791812
2205.6001,10
2205.3999,3.83141
2205.2000,-0.37132
2205.0000,10
2204.8000,-1.56608
2204.6001,10
2204.3999,0
2204.2000,10
2204.0000,10
2203.8000,10
2203.6001,0.390163
2203.3999,0.699434
2203.2000,-2.55783
2203.0000,10
2202.8000,10
2202.6001,3.15199
2202.3999,10
2202.2000,0.456212
2202.0000,10
2201.8000,0
2201.6001,1.78535
2201.3999,1.92732
2201.2000,10
2201.0000,10
2200.8000,2.06812
2200.6001,10
2200.3999,10
2200.2000,10
2200.0000,10
2199.8000,10
2199.6001,0.197831
2199.3999,4.12782
2199.2000,3.58002
2199.0000,10
2198.8000,2.60473
2198.6001,-2.0709
2198.3999,0
2198.2000,-2.23736
2198.0000,10
2197.8000,1.94696
2197.6001,10
2197.3999,0.660447
2197.2000,-2.44393
2197.0000,-2.09799
2196.8000,0
2196.6001,10
2196.3999,0
2196.2000,10
2196.0000,10
2195.8000,10
2195.6001,10
2195.3999,10
2195.2000,0
2195.0000,-3.09913
2194.8000,3.62118
2194.6001,10
2194.3999,10
2194.2000,-2.5785
2194.0000,10
2193.8000,10
2193.6001,0
2193.3999,0.0138683
2193.2000,0.540253
2193.0000,0
2192.8000,0
2192.6001,0
2192.3999,10
2192.2000,10
2192.0000,10
2191.8000,-0.212029
2191.6001,0.695965
2191.3999,0
2191.2000,2.20506
2191.0000,0
2190.8000,10
2190.6001,0.721246
2190.3999,-0.351055
2190.2000,-0.498532
2190.0000,-0.61579
2189.8000,10
2189.6001,10
2189.3999,10
2189.2000,-0.071869
2189.0000,0.994592
2188.8000,1.05622
2188.6001,0
2188.3999,10
2188.2000,10
2188.0000,10
2187.8000,-1.89
2187.6001,2.16078
2187.3999,10
2187.2000,0
2187.0000,10
2186.8000,10
2186.6001,0
2186.3999,10
2186.2000,0
2186.0000,10
2185.8000,10
2185.6001,-3.10618
2185.3999,-0.644205
2185.2000,10
2185.0000,3.7719
2184.8000,-2.57345
2184.6001,10
2184.3999,10
2184.2000,10
2184.0000,10
2183.8000,2.64135
2183.6001,-2.01203
2183.3999,10
2183.2000,-1.81714
2183.0000,0
2182.8000,10
2182.6001,10
2182.3999,10
2182.2000,10
2182.0000,-3.68369
2181.8000,3.28902
2181.6001,0
2181.3999,0.453457
2181.2000,-1.21426
2181.0000,3.50723
2180.8000,-1.44564
2180.6001,-2.14152
2180.3999,-1.47294
2180.2000,2.3905
2180.0000,-0.232096
2179.8000,10
2179.6001,0
2179.3999,2.32204
2179.2000,0
2179.0000,-0.587026
2178.8000,10
2178.6001,10
2178.3999,0
2178.2000,0
2178.0000,0
2177.8000,2.00468
2177.6001,10
2177.3999,10
2177.2000,0.0229504
2177.0000,1.22586
2176.8000,10
2176.6001,10
2176.3999,10
2176.2000,10
2176.0000,1.94288
2175.8000,0
2175.6001,0
2175.3999,10
2175.2000,1.97046
2175.0000,-6.23199
2174.8000,2.97937
2174.6001,10
2174.3999,10
2174.2000,0.0737609
2174.0000,10
2173.8000,0
2173.6001,1.66632
2173.3999,10
2173.2000,1.29083
2173.0000,0
2172.8000,-1.89956
2172.6001,-2.68709
2172.3999,10
2172.2000,10
2172.0000,10
2171.8000,10
2171.6001,1.43394
2171.3999,10
2171.2000,10
2171.0000,-1.52618
2170.8000,10
2170.6001,10
2170.3999,10
2170.2000,-2.84545
2170.0000,2.55945
2169.8000,10
2169.6001,10
2169.3999,10
2169.2000,10
2169.0000,10
2168.8000,1.31108
2168.6001,10
2168.3999,10
2168.2000,2.33694
2168.0000,10
2167.8000,10
2167.6001,-0.18864
2167.3999,-2.05255
2167.2000,-3.3992
2167.0000,10
2166.8000,-2.41442
2166.6001,10
2166.3999,10
2166.2000,0
2166.0000,2.89673
2165.8000,0
2165.6001,0
2165.3999,0
2165.2000,10
2165.0000,1.03994
2164.8000,10
2164.6001,2.06094
2164.3999,1.65677
2164.2000,10
2164.0000,10
2163.8000,10
2163.6001,0
2163.3999,0
2163.2000,10
2163.0000,10
2162.8000,-3.25527
2162.6001,0
2162.3999,10
2162.2000,2.32122
2162.0000,-2.09022
2161.8000,10
2161.6001,10
2161.3999,10
2161.2000,1.36403
2161.0000,0
2160.8000,-2.55672
2160.6001,10
2160.3999,10
2160.2000,10
2160.0000,-4.80652
2159.8000,10
2159.6001,10
2159.3999,2.28491
2159.2000,10
2159.0000,10
2158.8000,10
2158.6001,0.692131
2158.3999,10
2158.2000,0
2158.0000,-1.78889
2157.8000,-1.55344
2157.6001,10
2157.3999,-1.75319
2157.2000,10
2157.0000,-0.603332
2156.8000,-0.199744
2156.6001,0.564973
2156.3999,1.75637
2156.2000,3.24196
2156.0000,10
2155.8000,0
2155.6001,0
2155.3999,-2.02174
2155.2000,10
2155.0000,10
2154.8000,10
2154.6001,-1.45266
2154.3999,0
2154.2000,10
2154.0000,2.51725
2153.8000,-0.951506
2153.6001,10
2153.3999,1.13467
2153.2000,10
2153.0000,-0.633468
2152.8000,0
2152.6001,-1.63007
2152.3999,10
2152.2000,10
2152.0000,10
2151.8000,-1.16544
2151.6001,10
2151.3999,-0.035411
2151.2000,10
2151.0000,0
2150.8000,0
2150.6001,0
2150.3999,0.19058
2150.2000,10
2150.0000,-2.58339
2149.8000,10
2149.6001,10
2149.3999,-0.261693
2149.2000,10
2149.0000,0
2148.8000,0.892936
2148.6001,0
2148.3999,1.32027
2148.2000,10
2148.0000,-0.180114
2147.8000,10
2147.6001,10
2147.3999,0
2147.2000,10
2147.0000,2.69305
2146.8000,10
2146.6001,10
2146.3999,10
2146.2000,10
2146.0000,0.493766
2145.8000,10
2145.6001,10
2145.3999,2.27598
